time	UnixTime	FPS	HeadPos	HeadRot	Valid	GazeOrigin	GazeDir	Conf	FixPoint	LBlink	RBlink	LPupil	RPupil	LOrigin	LDir	ROrigin	RDir	HitPos	HitName	
2.653666	1763568710.579	70.37941	-257.422579,173.125889,168.529938	0.001972,0.058652,-0.193156,0.979412	T	-257.422579,173.125891,168.529938	0.822176,-0.509645,-0.253553	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-49.753842,44.39724,104.484258	StaticMeshActor_1	
2.667323	1763568710.593	72.342674	-257.432931,173.112275,168.539795	0.001827,0.058675,-0.193413,0.97936	T	-257.43293,173.112275,168.53981	0.821196,-0.511396,-0.253202	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-49.925216,43.887454,104.555917	StaticMeshActor_1	
2.681485	1763568710.608	72.673882	-257.438742,173.090343,168.55661	0.002147,0.058057,-0.194275,0.979225	T	-257.438952,173.088727,168.559113	0.820581,-0.512899,-0.252154	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-50.014741,43.43907,104.818034	StaticMeshActor_1	
2.695192	1763568710.621	71.223045	-257.434826,173.065894,168.58432	0.003002,0.056661,-0.195669,0.979027	T	-257.434825,173.065897,168.58432	0.819119,-0.51545,-0.251704	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-50.263997,42.698371,104.921359	StaticMeshActor_1	
2.709245	1763568710.636	72.508949	-257.429137,173.040987,168.608398	0.004065,0.055625,-0.197173,0.978781	T	-257.429137,173.040985,168.608398	0.818088,-0.517665,-0.250511	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-50.419184,42.050123,105.216573	StaticMeshActor_1	
2.723113	1763568710.649	71.83857	-257.429042,173.015129,168.615036	0.004752,0.055276,-0.198521,0.978525	T	-257.429011,173.014047,168.613846	0.81687,-0.519106,-0.2515	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-50.664199,41.618449,104.952253	StaticMeshActor_1	
2.737055	1763568710.664	71.662498	-257.432111,172.991004,168.610596	0.00534,0.055742,-0.199586,0.978279	T	-257.432111,172.991004,168.610596	0.815647,-0.52058,-0.252421	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-50.909738,41.17957,104.695203	StaticMeshActor_1	
2.751147	1763568710.678	71.794205	-257.432027,172.970996,168.606796	0.005445,0.056194,-0.200406,0.978085	T	-257.432027,172.970996,168.606796	0.814547,-0.52188,-0.253286	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-51.130314,40.79326,104.454398	StaticMeshActor_1	
2.764969	1763568710.691	70.954193	-257.430961,172.957999,168.601227	0.005569,0.056897,-0.2011,0.977901	T	-257.430961,172.958,168.601227	0.813351,-0.52257,-0.255696	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-51.401353,40.585802,103.828771	StaticMeshActor_1	
2.779002	1763568710.706	72.427544	-257.430731,172.943377,168.593948	0.005274,0.057533,-0.201488,0.977786	T	-257.430681,172.943538,168.593582	0.812604,-0.52325,-0.25668	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-51.561134,40.380348,103.562577	StaticMeshActor_1	
2.79283	1763568710.719	70.696365	-257.431616,172.927471,168.587448	0.005248,0.057945,-0.201814,0.977694	T	-257.431616,172.927471,168.587463	0.812461,-0.523176,-0.257281	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-51.606124,40.387969,103.406821	StaticMeshActor_1	
2.806788	1763568710.734	72.971382	-257.429311,172.913147,168.583817	0.005634,0.057837,-0.202351,0.977588	T	-257.429311,172.913148,168.583817	0.811955,-0.523934,-0.257336	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-51.700545,40.161508,103.379134	StaticMeshActor_1	
2.820683	1763568710.747	71.957466	-257.422352,172.903216,168.575424	0.005386,0.058162,-0.20279,0.977479	T	-257.422352,172.903215,168.575424	0.811305,-0.524743,-0.257737	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-51.826759,39.92603,103.259174	StaticMeshActor_1	
2.834667	1763568710.761	71.912956	-257.416449,172.893189,168.565002	0.005129,0.058515,-0.203016,0.977412	T	-257.41551,172.894651,168.563187	0.811512,-0.524142,-0.258308	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-51.806894,40.095403,103.114806	StaticMeshActor_1	
2.848576	1763568710.774	71.141975	-257.411796,172.883604,168.55603	0.004948,0.058687,-0.203302,0.977343	T	-257.411797,172.883602,168.55603	0.81108,-0.524673,-0.258588	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-51.892972,39.936834,103.030444	StaticMeshActor_1	
2.862594	1763568710.789	71.934174	-257.411959,172.867231,168.557037	0.004902,0.058584,-0.203434,0.977322	T	-257.411958,172.867233,168.557037	0.810988,-0.524925,-0.258366	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-51.90847,39.851691,103.085114	StaticMeshActor_1	
2.876617	1763568710.803	71.058037	-257.411536,172.851631,168.55838	0.005122,0.058459,-0.203778,0.977257	T	-257.411093,172.851996,168.558884	0.81066,-0.525452,-0.258322	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-51.968563,39.688533,103.090996	StaticMeshActor_1	
2.890397	1763568710.816	71.809685	-257.413658,172.848246,168.560669	0.005731,0.058257,-0.204304,0.977156	T	-257.413658,172.848249,168.560669	0.810251,-0.526081,-0.258327	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-52.041663,39.503861,103.081101	StaticMeshActor_1	
2.904202	1763568710.831	72.72039	-257.416226,172.846878,168.564178	0.006092,0.058012,-0.204665,0.977092	T	-257.416225,172.84688,168.564178	0.810001,-0.526565,-0.258125	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-52.081063,39.362545,103.127328	StaticMeshActor_1	
2.91815	1763568710.845	72.761681	-257.417963,172.84199,168.568344	0.00608,0.057681,-0.204796,0.977085	T	-257.417963,172.841992,168.568344	0.810028,-0.526821,-0.257516	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-52.063139,39.284502,103.281915	StaticMeshActor_1	
2.932165	1763568710.858	71.645546	-257.41841,172.835205,168.568497	0.005918,0.05753,-0.204838,0.977086	T	-257.41841,172.835205,168.568497	0.899738,-0.335115,-0.279587	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-27.318423,87.130553,97.064438	StaticMeshActor_1	
2.946118	1763568710.872	71.332268	-257.418039,172.833187,168.566132	0.005667,0.057366,-0.20466,0.977134	T	-257.418039,172.833187,168.566132	0.899933,-0.33491,-0.279204	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-27.337443,87.206748,97.181377	StaticMeshActor_1	
2.960067	1763568710.886	71.073708	-257.411221,172.84234,168.560211	0.005504,0.057343,-0.204429,0.977185	T	-257.411221,172.84234,168.560211	0.901308,-0.333046,-0.276991	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-27.571832,87.911401,97.92336	StaticMeshActor_1	
2.973939	1763568710.901	72.325935	-257.405609,172.854312,168.551147	0.005243,0.057434,-0.203669,0.97734	T	-257.405609,172.854314,168.551147	0.901761,-0.33173,-0.277095	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-27.804608,88.389102,97.996581	StaticMeshActor_1	
2.988116	1763568710.915	72.163094	-257.409037,172.859986,168.541473	0.005486,0.057463,-0.203187,0.977437	T	-257.409037,172.859985,168.541473	0.902094,-0.33072,-0.277221	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-27.981937,88.746952,98.034306	StaticMeshActor_1	
3.001945	1763568710.928	69.867043	-257.414923,172.868447,168.528946	0.005686,0.057705,-0.202845,0.977493	T	-257.414923,172.868446,168.528946	0.901421,-0.334178,-0.275257	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-27.337563,87.57146,98.270505	StaticMeshActor_1	
3.015781	1763568710.943	72.811455	-257.423267,172.879766,168.516098	0.006049,0.057793,-0.202566,0.977543	T	-257.423267,172.879766,168.516098	0.901592,-0.333491,-0.275529	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-27.470658,87.820258,98.239641	StaticMeshActor_1	
3.029771	1763568710.956	72.395569	-257.431643,172.893757,168.507965	0.006025,0.057861,-0.20237,0.97758	T	-257.4322,172.895462,168.508408	0.902241,-0.330874,-0.276556	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-27.954827,88.738349,98.166323	StaticMeshActor_1	
3.043719	1763568710.97	70.874237	-257.442333,172.911482,168.504395	0.005762,0.057792,-0.202074,0.977647	T	-257.442333,172.911484,168.504395	0.902471,-0.330412,-0.276359	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-28.032604,88.918149,98.251087	StaticMeshActor_1	
3.057827	1763568710.985	72.335342	-257.455534,172.930079,168.50087	0.005355,0.057887,-0.201539,0.977754	T	-257.455534,172.930079,168.50087	0.9026,-0.329416,-0.277126	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-28.236381,89.271455,98.121367	StaticMeshActor_1	
3.071706	1763568710.998	70.254326	-257.47091,172.95236,168.495407	0.005059,0.058053,-0.20102,0.977852	T	-257.471979,172.953943,168.495712	0.902834,-0.328513,-0.277434	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-28.409734,89.603245,98.104232	StaticMeshActor_1	
3.085643	1763568711.013	73.063103	-257.48697,172.982347,168.494385	0.004855,0.058187,-0.200496,0.977953	T	-257.486971,172.982345,168.494385	0.903107,-0.327653,-0.277563	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-28.571161,89.928314,98.136489	StaticMeshActor_1	
3.099595	1763568711.026	70.1651	-257.500474,173.021495,168.495804	0.004709,0.057816,-0.19968,0.978143	T	-257.500473,173.021493,168.495804	0.903851,-0.326224,-0.276823	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-28.798199,90.474845,98.448772	StaticMeshActor_1	
3.113484	1763568711.039	72.608978	-257.512244,173.061954,168.497849	0.004591,0.057434,-0.198762,0.978353	T	-257.512244,173.061954,168.497849	0.904669,-0.324592,-0.276068	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-29.057839,91.091391,98.780585	StaticMeshActor_1	
3.12739	1763568711.054	72.607933	-257.516787,173.124693,168.519135	0.004259,0.057086,-0.197693,0.978591	T	-257.516786,173.124694,168.519135	0.90555,-0.322766,-0.275322	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-29.358617,91.799942,99.148052	StaticMeshActor_1	
3.141326	1763568711.068	71.784416	-257.526039,173.164248,168.516617	0.003641,0.056731,-0.19645,0.978865	T	-257.526038,173.164246,168.516617	0.906524,-0.320734,-0.274488	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-29.67831,92.548159,99.523941	StaticMeshActor_1	
3.155286	1763568711.081	71.557884	-257.529303,173.214292,168.514114	0.003036,0.056668,-0.195196,0.979121	T	-257.529302,173.214292,168.514114	0.907342,-0.318649,-0.274215	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-30.033376,93.317991,99.758609	StaticMeshActor_1	
3.169262	1763568711.096	72.091812	-257.529063,173.264277,168.525406	0.002658,0.056731,-0.193963,0.979363	T	-257.529063,173.264277,168.525406	0.965731,-0.028342,-0.257992	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	42.633608,164.449918,88.334943	StaticMeshActor_1	
3.183242	1763568711.109	70.952187	-257.531279,173.315317,168.531387	0.002202,0.056672,-0.192681,0.979621	T	-257.531279,173.315318,168.531387	0.965797,-0.02597,-0.257996	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	42.899185,165.231573,88.273581	StaticMeshActor_1	
3.197246	1763568711.123	71.760201	-257.534914,173.362129,168.540939	0.001824,0.056455,-0.191475,0.979871	T	-257.534914,173.362127,168.540939	0.965718,-0.022626,-0.258606	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	43.125125,166.312697,88.025306	StaticMeshActor_1	
3.211083	1763568711.138	70.684868	-257.544065,173.405709,168.544724	0.001203,0.056382,-0.190222,0.98012	T	-257.544064,173.40571,168.544724	0.965758,-0.02038,-0.258641	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	43.364847,167.050483,87.954692	StaticMeshActor_1	
3.224847	1763568711.151	72.79187	-257.549122,173.449332,168.553711	0.000538,0.056241,-0.189025,0.98036	T	-257.549122,173.449332,168.553711	0.965769,-0.017297,-0.258828	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	43.660475,168.049224,87.825789	StaticMeshActor_1	
3.238801	1763568711.165	72.320168	-257.55764,173.495417,168.558975	0.00001,0.056258,-0.18793,0.98057	T	-257.557641,173.495419,168.558975	0.965752,-0.015323,-0.259015	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	43.838602,168.707915,87.72132	StaticMeshActor_1	
3.25273	1763568711.179	72.409729	-257.560116,173.537367,168.556778	-0.000707,0.056275,-0.186772,0.98079	T	-257.560116,173.537368,168.556778	0.965715,-0.013302,-0.259264	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	44.001642,169.378129,87.593956	StaticMeshActor_1	
3.266736	1763568711.193	71.482178	-257.563765,173.57801,168.559296	-0.001371,0.056657,-0.18551,0.981007	T	-257.563765,173.578008,168.559296	0.965249,-0.012204,-0.261047	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	43.711874,169.763648,87.077527	StaticMeshActor_1	
3.280582	1763568711.207	71.335831	-257.560706,173.622098,168.570419	-0.001943,0.056612,-0.184362,0.981225	T	-257.560706,173.622101,168.570419	0.965382,-0.012281,-0.260553	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	43.842671,169.782629,87.219745	StaticMeshActor_1	
3.294519	1763568711.22	72.476372	-257.5541,173.665657,168.588776	-0.002619,0.056285,-0.18319,0.981461	T	-257.5541,173.665655,168.588776	0.965517,-0.010242,-0.260137	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	44.179677,170.459598,87.290205	StaticMeshActor_1	
3.3085	1763568711.234	71.579926	-257.548553,173.707929,168.602188	-0.00343,0.055797,-0.181844,0.981737	T	-257.548553,173.707929,168.602188	0.965721,-0.007924,-0.25946	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	44.603303,171.223242,87.419919	StaticMeshActor_1	
3.322571	1763568711.249	70.943108	-257.551028,173.742926,168.607544	-0.003938,0.055605,-0.180669,0.981963	T	-257.551029,173.742926,168.607544	0.965792,-0.005803,-0.259252	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	44.887302,171.92035,87.419637	StaticMeshActor_1	
3.336324	1763568711.263	69.245361	-257.556496,173.781944,168.607697	-0.004275,0.055539,-0.179554,0.98217	T	-257.556497,173.781942,168.607697	0.965809,-0.003723,-0.259228	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	47.803966,172.599271,86.644143	StaticMeshActor_1	
3.350122	1763568711.276	74.961975	-257.55671,173.813886,168.60878	-0.004471,0.055591,-0.178595,0.982341	T	-257.55671,173.813886,168.60878	0.965773,-0.001893,-0.259384	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	50.721545,173.204249,85.809398	StaticMeshActor_1	
3.364293	1763568711.291	72.522095	-257.565614,173.845691,168.596619	-0.004532,0.056012,-0.177577,0.982501	T	-257.565613,173.845691,168.596619	0.965556,0.000135,-0.260196	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	82.668571,173.887168,76.907499	StaticMeshActor_1	
3.378119	1763568711.305	70.570633	-257.568883,173.878407,168.600586	-0.004651,0.056339,-0.176768,0.982628	T	-257.568883,173.878408,168.600586	0.965378,0.001717,-0.260849	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	83.004168,174.477821,76.572822	StaticMeshActor_1	
3.391994	1763568711.318	72.097	-257.573333,173.903461,168.604065	-0.004588,0.056323,-0.175735,0.982814	T	-257.573333,173.903461,168.604065	0.966268,-0.11345,-0.231203	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	40.068724,138.952652,97.382825	StaticMeshActor_1	
3.405896	1763568711.333	72.248085	-257.576366,173.934862,168.60289	-0.00451,0.056017,-0.174878,0.982985	T	-257.576366,173.934866,168.60289	0.966612,-0.111735,-0.2306	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	40.39883,139.485996,97.512931	StaticMeshActor_1	
3.419803	1763568711.346	72.188614	-257.586068,173.960125,168.605118	-0.004288,0.056065,-0.173969,0.983144	T	-257.586068,173.960126,168.605118	0.966812,-0.109851,-0.230668	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	40.593775,140.075868,97.460334	StaticMeshActor_1	
3.433748	1763568711.36	71.616821	-257.58649,173.985744,168.601151	-0.004042,0.05588,-0.1731,0.98331	T	-257.586491,173.985743,168.601151	0.966019,-0.112556,-0.232679	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	39.851202,139.325244,96.955948	StaticMeshActor_1	
3.447761	1763568711.373	70.787437	-257.594123,174.011255,168.598083	-0.003808,0.055901,-0.172428,0.983427	T	-257.594123,174.011253,168.598083	0.96606,-0.114017,-0.231794	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	39.900112,138.895759,97.214839	StaticMeshActor_1	
3.461592	1763568711.387	72.108971	-257.597491,174.04113,168.601624	-0.003548,0.055714,-0.171694,0.983567	T	-257.597445,174.040968,168.601913	0.966335,-0.112483,-0.231397	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	40.166758,139.376319,97.296473	StaticMeshActor_1	
3.475544	1763568711.402	72.625847	-257.603474,174.065945,168.605255	-0.003515,0.05549,-0.170838,0.983729	T	-257.603473,174.065947,168.605255	0.966635,-0.110781,-0.230962	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	40.457828,139.9022,97.385058	StaticMeshActor_1	
3.489484	1763568711.416	71.307861	-257.603875,174.09022,168.613022	-0.003638,0.055226,-0.169737,0.983934	T	-257.603875,174.090222,168.613022	0.966996,-0.108652,-0.230464	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	40.813212,140.555364,97.487968	StaticMeshActor_1	
3.503418	1763568711.429	71.920197	-257.60399,174.113023,168.621094	-0.003967,0.054996,-0.168482,0.984161	T	-257.603509,174.112568,168.621765	0.967376,-0.10622,-0.230004	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	41.193201,141.29963,97.576411	StaticMeshActor_1	
3.517404	1763568711.443	71.217964	-257.603472,174.134869,168.632492	-0.004066,0.054354,-0.167413,0.984379	T	-257.603215,174.134662,168.633484	0.96785,-0.104305,-0.228882	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	41.671097,141.877397,97.856397	StaticMeshActor_1	
3.531227	1763568711.458	71.40052	-257.604771,174.15472,168.647034	-0.004293,0.053768,-0.16675,0.984523	T	-257.60477,174.154722,168.647034	0.967187,-0.115614,-0.226236	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	41.071855,138.447443,98.779826	StaticMeshActor_1	
3.545062	1763568711.471	73.078583	-257.60552,174.17493,168.663147	-0.004516,0.053311,-0.165777,0.984711	T	-257.60552,174.174928,168.663147	0.967607,-0.113782,-0.225369	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	41.485385,138.999943,98.997305	StaticMeshActor_1	
3.558894	1763568711.486	72.165169	-257.603117,174.200315,168.676239	-0.004738,0.052929,-0.164415,0.984959	T	-257.602275,174.201262,168.675995	0.968129,-0.111005,-0.224507	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	42.000998,139.84459,99.195165	StaticMeshActor_1	
3.57273	1763568711.499	71.615295	-257.598079,174.231828,168.686066	-0.004637,0.052514,-0.162838,0.985243	T	-257.598079,174.231828,168.686066	0.96862,-0.10803,-0.223839	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	42.493845,140.758267,99.334156	StaticMeshActor_1	
3.58687	1763568711.513	73.466751	-257.593231,174.26145,168.694199	-0.004764,0.052043,-0.161101,0.985553	T	-257.59323,174.26145,168.694199	0.969199,-0.104648,-0.222941	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	43.082599,141.791965,99.527448	StaticMeshActor_1	
3.615228	1763568711.542	70.258759	-257.580761,174.294831,168.693359	-0.004825,0.051635,-0.159189,0.985885	T	-257.581528,174.296155,168.693298	0.969772,-0.100855,-0.222195	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	43.678264,142.960816,99.665063	StaticMeshActor_1	
3.628707	1763568711.556	34.951836	-257.564569,174.354275,168.701797	-0.005054,0.051088,-0.156092,0.986408	T	-257.564569,174.354274,168.701797	0.9751,0.092419,-0.201593	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	138.689211,211.902619,86.775316	StaticMeshActor_1	
3.642165	1763568711.568	72.650658	-257.547055,174.392035,168.708298	-0.005045,0.050735,-0.154353,0.986699	T	-257.547055,174.392034,168.708298	0.974911,0.095872,-0.200891	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	140.958502,213.572578,86.587234	StaticMeshActor_1	
3.656103	1763568711.582	76.550331	-257.540127,174.422112,168.7099	-0.005102,0.05037,-0.152317,0.987034	T	-257.540127,174.422112,168.7099	0.97465,0.099896,-0.200195	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	143.614182,215.529803,86.307404	StaticMeshActor_1	
